id,question,label,raw_response,provider,model,latency_seconds,timestamp,error
medqa_1164,"Can you tell me about any other medical conditions the patient has, particularly regarding blood pressure or heart health?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.645,2026-05-01T02:50:31.502510+00:00,
medqa_1164,"Has the patient's confusion developed acutely, or has it been a gradual onset? If acute, are there any other neurological signs or symptoms present, such as focal weakness, seizures, or altered level of consciousness beyond confusion?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.4,2026-05-01T02:50:34.903314+00:00,
medqa_1164,"Could you please check the patient's current medications, including over-the-counter drugs and supplements, to rule out any potential drug interactions or medications that could be contributing to the confusion?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.653,2026-05-01T02:50:37.557674+00:00,
medqa_0467,"When did these symptoms begin, and has there been any noticeable progression or fluctuation in their severity?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.649,2026-05-01T02:50:40.206981+00:00,
medqa_0467,"Has Mr. Martinez experienced any difficulty with swallowing or speaking, or noticed any muscle weakness beyond the eyelids and fatigue?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.712,2026-05-01T02:50:42.919369+00:00,
medqa_0467,"Are there any family members with a history of autoimmune disorders, neuromuscular diseases, or cancers?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.672,2026-05-01T02:50:45.598265+00:00,
medqa_0610,"When was the patient's varicella vaccination, if known?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.773,2026-05-01T02:50:48.371872+00:00,
medqa_0610,"Has the patient previously been pregnant, and if so, what was the outcome of those pregnancies?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.306,2026-05-01T02:50:51.679245+00:00,
medqa_0610,"Was the newborn from the previous pregnancy Rh(D) positive or negative, and was anti-D immunoglobulin administered after that delivery?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.715,2026-05-01T02:50:54.395178+00:00,
medqa_0627,Can you tell me the patient's vital signs and if she's reporting any vaginal bleeding or leakage of amniotic fluid?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.685,2026-05-01T02:50:57.081366+00:00,
medqa_0627,"Is the patient experiencing any abdominal tenderness or rigidity, and has a digital vaginal exam been performed to assess cervical dilation and effacement, and to rule out placental abruption?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.621,2026-05-01T02:50:59.703336+00:00,
medqa_0627,"Given the brisk bleeding and uterine inversion, is there any evidence of retained placental fragments or clots within the uterus visualized on exam or ultrasound?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.778,2026-05-01T02:51:02.482425+00:00,
medqa_0702,What is the context of this 'cut-off point' and what test are we discussing?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.786,2026-05-01T02:51:05.269230+00:00,
medqa_0702,What is the prevalence of latent tuberculosis infection (LTBI) in the population being screened with this Tuberculin Skin Test?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.777,2026-05-01T02:51:08.047648+00:00,
medqa_0702,What is the sensitivity of the Tuberculin Skin Test at the current 5 mm cutoff?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.648,2026-05-01T02:51:10.696579+00:00,
medqa_0552,"Can you describe the location, character, and radiation of the abdominal pain, and has it been associated with any nausea, vomiting, fever, or changes in bowel habits?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.757,2026-05-01T02:51:13.454589+00:00,
medqa_0552,"Has the patient had any prior episodes of similar abdominal pain, and if so, were any imaging studies performed at that time, and what were the findings?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.645,2026-05-01T02:51:16.100916+00:00,
medqa_0552,"Are there any signs of systemic inflammation on physical exam, such as tachycardia, hypotension, or leukocytosis?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.621,2026-05-01T02:51:18.723397+00:00,
medqa_0258,"How long has she been experiencing these symptoms, and has there been any recent travel or exposure to individuals with similar symptoms?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.66,2026-05-01T02:51:21.384948+00:00,
medqa_0258,"Has she experienced any unintentional weight loss, and are there any other systemic symptoms such as fever, chills, or swollen lymph nodes?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.738,2026-05-01T02:51:24.123947+00:00,
medqa_0258,"Does the patient have a history of autoimmune disease, or any known exposure to environmental toxins or infectious agents (e.g., tuberculosis)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.645,2026-05-01T02:51:26.769698+00:00,
medqa_0711,"Has the dryness been present since birth, or did it develop later?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.624,2026-05-01T02:51:29.394090+00:00,
medqa_0711,"Are there any other family members with similar skin conditions, particularly dry skin or scaling?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.656,2026-05-01T02:51:32.050913+00:00,
medqa_0711,"Does the patient experience any itching associated with the dry skin, and if so, is it constant or intermittent?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.781,2026-05-01T02:51:34.833067+00:00,
medqa_0128,"Can you describe the distribution of the muscle weakness – is it proximal or distal, and are there any specific muscle groups that are more affected?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.781,2026-05-01T02:51:37.615259+00:00,
medqa_0128,Has the patient experienced any recent viral illnesses or been vaccinated with an mRNA COVID-19 vaccine?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.881,2026-05-01T02:51:40.497134+00:00,
medqa_0128,"Are there any signs of autonomic dysfunction, such as orthostatic hypotension, bowel or bladder dysfunction, or cardiac arrhythmias?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.723,2026-05-01T02:51:43.221447+00:00,
medqa_1158,How long has the patient been exhibiting this aggressive behavior and responding to internal stimuli?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.755,2026-05-01T02:51:45.976835+00:00,
medqa_1158,"Has the patient had any recent changes in medication, substance use, or significant life stressors?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.636,2026-05-01T02:51:48.613712+00:00,
medqa_1158,"Is there any history of psychosis, bipolar disorder, or other psychiatric conditions in the patient or her family?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.711,2026-05-01T02:51:51.325473+00:00,
medqa_0138,"How long has the bedwetting been occurring, and has there been any recent change in frequency or severity?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.638,2026-05-01T02:51:53.965019+00:00,
medqa_0138,"Has the child experienced any daytime urinary symptoms such as urgency, frequency, or incontinence?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.663,2026-05-01T02:51:56.628766+00:00,
medqa_0138,Is there a family history of bedwetting (enuresis) in either parent or siblings?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.825,2026-05-01T02:51:59.455133+00:00,
medqa_0529,"When did the vision loss begin – was it truly instantaneous, or did it develop over minutes or hours?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.864,2026-05-01T02:52:02.320076+00:00,
medqa_0529,"Are there any associated symptoms such as headache, jaw pain, or scalp tenderness?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.654,2026-05-01T02:52:04.975847+00:00,
medqa_0529,"On examination, what is the visual acuity in the right eye, and what is the appearance of the retinal vessels (specifically, are there any signs of cherry-red spot in the macula)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.816,2026-05-01T02:52:07.793183+00:00,
medqa_0770,How long has the paralysis persisted since the initial flu-like illness?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.595,2026-05-01T02:52:10.388764+00:00,
medqa_0770,Was there any known exposure to poliovirus or other enteroviruses in the patient's community or family prior to the illness?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.423,2026-05-01T02:52:13.813216+00:00,
medqa_0770,Were there any other similar cases of acute flaccid weakness reported in the patient's school or community around the same time?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.755,2026-05-01T02:52:16.569402+00:00,
medqa_0569,"Can you describe the circumstances of the loss of consciousness – was it sudden, gradual, associated with any specific events like trauma or seizure activity, or any known substance use?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.616,2026-05-01T02:52:19.186522+00:00,
medqa_0569,"Are there any signs of trauma, such as head injury or facial bruising, and what is his current level of responsiveness to stimuli (e.g., pain, verbal commands)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.774,2026-05-01T02:52:21.960728+00:00,
medqa_0569,"What is the patient's initial vital sign assessment, specifically focusing on respiratory rate, depth, and oxygen saturation?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.681,2026-05-01T02:52:24.642179+00:00,
medqa_1077,How long has the patient been experiencing this fatigue?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.617,2026-05-01T02:52:27.260555+00:00,
medqa_1077,"Has the patient reported any other symptoms, such as pica, brittle nails, or hair loss?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.683,2026-05-01T02:52:29.944780+00:00,
medqa_1077,Are there any known medical conditions or medications the patient is taking that could impact iron absorption or utilization?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.894,2026-05-01T02:52:32.840467+00:00,
medqa_0857,Could you please specify which drug you are referring to in this context?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.936,2026-05-01T02:52:35.777498+00:00,
medqa_0857,"Is the pigmented lesion suspected to be melanoma, or is it more likely to be a benign nevus or other non-melanocytic lesion?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.764,2026-05-01T02:52:38.542680+00:00,
medqa_0857,"Is the patient currently receiving, or being considered for, immunotherapy (e.g., checkpoint inhibitors) or other treatments targeting the immune system?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.716,2026-05-01T02:52:41.259086+00:00,
medqa_1083,"Can you describe the pain – is it sharp, dull, throbbing, or something else, and what activities make it worse?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.774,2026-05-01T02:52:44.034888+00:00,
medqa_1083,"Is there any visible deformity, swelling, bruising, or tenderness to palpation over a specific bony prominence or soft tissue structure in the foot?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.815,2026-05-01T02:52:46.850225+00:00,
medqa_1083,"Has the patient had any recent trauma to the foot, such as a direct blow or twisting injury?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.677,2026-05-01T02:52:49.528344+00:00,
medqa_0025,"Can you describe the types of infections she's experiencing – are they primarily bacterial, viral, or fungal, and how severe are they?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.923,2026-05-01T02:52:52.452235+00:00,
medqa_0025,"Has the patient's immunoglobulin profile (including levels of IgG, IgA, IgM, and IgE subclasses) been evaluated, and if so, what were the findings?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.714,2026-05-01T02:52:55.167383+00:00,
medqa_0025,"Has the patient's neutrophil function been assessed, specifically including tests like neutrophil chemotaxis, phagocytosis, and intracellular killing of bacteria and fungi?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.983,2026-05-01T02:52:58.151416+00:00,
medqa_0324,"Can you describe the altered mental status in more detail – for example, is it acute onset, fluctuating, associated with focal neurological signs, or more of a gradual decline?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.746,2026-05-01T02:53:00.898165+00:00,
medqa_0324,"Are there any reported or suspected sources of infection, such as fever, urinary symptoms, pneumonia, or intravenous drug use?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.809,2026-05-01T02:53:03.708497+00:00,
medqa_0324,"Has the patient had any recent trauma, falls, or history of head injury?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.215,2026-05-01T02:53:06.924581+00:00,
medqa_1125,"How long has she been experiencing these severe cramps, and have they changed in intensity or character over time?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.676,2026-05-01T02:53:09.600875+00:00,
medqa_1125,"Does she experience any other symptoms during her periods, such as heavy bleeding, nausea, vomiting, diarrhea, or fatigue?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.609,2026-05-01T02:53:12.210406+00:00,
medqa_1125,"Has she ever been assessed for or treated for dysmenorrhea previously, and if so, what interventions have been tried (e.g., hormonal birth control, other pain medications) and what was the response?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.702,2026-05-01T02:53:14.913147+00:00,
medqa_0088,"Besides the MVC, does the patient have any specific complaints like shortness of breath, chest pain, or abdominal distension?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.695,2026-05-01T02:53:17.609489+00:00,
medqa_0088,Is there any evidence of subcutaneous emphysema on physical exam?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.745,2026-05-01T02:53:20.355234+00:00,
medqa_0088,"Are there any signs of hemodynamic instability, such as hypotension or tachycardia?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.244,2026-05-01T02:53:23.600259+00:00,
medqa_0749,"Can you describe the headache – what's the character, location, and any associated symptoms like fever, neck stiffness, or neurological deficits?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.602,2026-05-01T02:53:26.203388+00:00,
medqa_0749,"Has the patient experienced any recent trauma, dental work, or sinus infections?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.532,2026-05-01T02:53:28.737152+00:00,
medqa_0749,"Does the patient have a history of hypertension, hyperlipidemia, or other vascular risk factors?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.632,2026-05-01T02:53:31.370007+00:00,
medqa_1081,How long has the pain and stiffness been progressing?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.648,2026-05-01T02:53:34.018443+00:00,
medqa_1081,"Are there any bony deformities visible in the affected hand, such as Heberden's nodes or Bouchard's nodes?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.626,2026-05-01T02:53:36.645848+00:00,
medqa_1081,Does the patient have a history of previous joint injuries or trauma to the right hand?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.449,2026-05-01T02:53:39.095504+00:00,
medqa_0381,"How long has the patient been experiencing this fatigue, and are there any other associated symptoms, such as weight changes, changes in appetite, or cold intolerance?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.751,2026-05-01T02:53:41.847557+00:00,
medqa_0381,"Does the patient have a history of thyroid disease, or has she ever had her thyroid function tested?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.736,2026-05-01T02:53:44.584520+00:00,
medqa_0381,Does the patient report any difficulty concentrating or experiencing memory problems?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.599,2026-05-01T02:53:47.184651+00:00,
medqa_1172,"Can you describe the vaginal discharge – what is its color, consistency, and amount?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.679,2026-05-01T02:53:49.865229+00:00,
medqa_1172,"Is there any history of maternal antibiotic use during pregnancy or labor, or any known history of group B streptococcus (GBS) colonization in the mother?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.582,2026-05-01T02:53:52.448237+00:00,
medqa_1172,"Is the infant afebrile, feeding well, and otherwise appearing healthy, or are there any signs of systemic illness (e.g., irritability, lethargy, poor feeding)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.617,2026-05-01T02:53:55.066221+00:00,
medqa_0932,"Can you describe the nature of the pain – is it constant, intermittent, sharp, aching, or related to activity?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.599,2026-05-01T02:53:57.666383+00:00,
medqa_0932,"Has the patient experienced any recent trauma to the knees, or a history of knee instability or locking?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.585,2026-05-01T02:54:00.252059+00:00,
medqa_0932,"Does the patient have any history of inflammatory conditions such as rheumatoid arthritis, gout, or psoriatic arthritis, or a family history of such conditions?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.787,2026-05-01T02:54:03.040399+00:00,
medqa_1063,"Is this patient undergoing a surgical procedure, and if so, what is the anticipated duration and complexity of the procedure?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.641,2026-05-01T02:54:05.682706+00:00,
medqa_1063,"Given the patient's presentation of sudden, mild vaginal bleeding, is there any suspicion of an underlying coagulopathy or bleeding disorder?",THIS IS NOT A CLARIFYING QUESTION. IT,This is not a clarifying question. It,gemini,gemini-2.5-flash,1.614,2026-05-01T02:54:08.297841+00:00,
medqa_1063,Is there any planned intubation or need for muscle relaxation during the evaluation or potential subsequent procedures for this patient?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.607,2026-05-01T02:54:10.905771+00:00,
medqa_0885,"Can you describe the headache – is it sudden in onset, and if so, how severe would you rate it on a scale of 1 to 10?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.645,2026-05-01T02:54:13.551814+00:00,
medqa_0885,"Are there any associated neurological deficits, such as weakness, numbness, vision changes, or speech difficulties?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.697,2026-05-01T02:54:16.250140+00:00,
medqa_0885,"Is there a history of recent trauma, bleeding disorders, or anticoagulant use?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.522,2026-05-01T02:54:18.772784+00:00,
medqa_0458,Can you describe what happens to his heart rate and blood pressure *immediately* after he stops exercising?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.591,2026-05-01T02:54:21.365133+00:00,
medqa_0458,"Does the patient report any dizziness, lightheadedness, or blurred vision immediately after exercise cessation, and if so, how long does this sensation last?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.6,2026-05-01T02:54:23.966209+00:00,
medqa_0458,"Does the patient experience a rapid decrease in heart rate and blood pressure within the first 2-3 minutes after exercise cessation, and if so, approximately how much do these values change?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.788,2026-05-01T02:54:26.755132+00:00,
medqa_1212,Can you tell me about the composition of the stone(s) that were passed or identified?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.728,2026-05-01T02:54:29.484500+00:00,
medqa_1212,"Does the patient have a history of hypercalciuria (excessive calcium in the urine), and if so, what is the 24-hour urine calcium level?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.779,2026-05-01T02:54:32.264283+00:00,
medqa_1212,"Does the patient have a history of gastrointestinal issues, such as inflammatory bowel disease or gastric bypass surgery, that could affect oxalate absorption?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.499,2026-05-01T02:54:34.763780+00:00,
medqa_0920,How long has the patient been experiencing fatigue and neck pain?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.667,2026-05-01T02:54:37.432063+00:00,
medqa_0920,"Is there any palpable mass or lymphadenopathy in the neck, and if so, what is its size, location, and consistency?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.681,2026-05-01T02:54:40.114153+00:00,
medqa_0920,"Has the patient experienced any unintentional weight loss, difficulty swallowing (dysphagia), or changes in her voice?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.685,2026-05-01T02:54:42.800433+00:00,
medqa_0334,"How long has the patient had their diabetes diagnosis, and are there any existing complications like neuropathy or peripheral vascular disease?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.675,2026-05-01T02:54:45.476319+00:00,
medqa_0334,"Has the patient received any influenza or pneumococcal vaccinations previously, and if so, when?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.624,2026-05-01T02:54:48.101599+00:00,
medqa_0334,"Does the patient smoke, and what is her history of prior foot care or any history of foot ulcers or infections?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.514,2026-05-01T02:54:50.616517+00:00,
medqa_0393,"Can you describe the appearance of the protruding bowel – is it dusky, inflamed, or otherwise concerning for ischemia or necrosis?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.942,2026-05-01T02:54:53.559184+00:00,
medqa_0393,"Is there any evidence of bowel incarceration (e.g., a palpable bulge, inability to reduce the prolapse, or signs of obstruction like abdominal distension or vomiting)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.901,2026-05-01T02:54:56.461075+00:00,
medqa_0393,What is the gestational age and birth weight of the infant?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.521,2026-05-01T02:54:58.988367+00:00,
medqa_1171,"Regarding the abdominal symptoms, how long have they been present and has there been any change in their severity or character?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.658,2026-05-01T02:55:01.647170+00:00,
medqa_1171,"Has the patient been assessed for vitamin B12 or folate deficiency, and if so, what were the results?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.855,2026-05-01T02:55:04.503102+00:00,
medqa_1171,"Has the patient undergone any imaging studies of the abdomen (e.g., CT scan, MRI, ultrasound) to evaluate for structural abnormalities such as gastric outlet obstruction or masses?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.901,2026-05-01T02:55:07.405135+00:00,
medqa_0628,"Can you tell me about any past medical history, including any history of alcohol use, viral hepatitis, or other liver conditions?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.62,2026-05-01T02:55:10.026997+00:00,
medqa_0628,"Has the patient experienced any recent or prolonged periods of unintentional weight loss, fatigue, or abdominal discomfort?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.71,2026-05-01T02:55:12.738490+00:00,
medqa_0628,"Could you please provide the patient's ALT and AST levels, and any other available liver function tests (e.g., alkaline phosphatase, bilirubin)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.592,2026-05-01T02:55:15.331790+00:00,
medqa_1269,"Can you describe the diarrhea – is it watery, greasy, or does it occur at specific times, such as after eating?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.671,2026-05-01T02:55:18.003695+00:00,
medqa_1269,"Has the patient experienced any flushing, wheezing, or right-sided heart murmur?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.773,2026-05-01T02:55:20.777587+00:00,
medqa_1269,"Has the patient had any recent weight loss or noticed any skin changes, such as flushing or telangiectasias?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.606,2026-05-01T02:55:23.384752+00:00,
medqa_0099,Can you tell me if the patient has a history of psychosis or other psychiatric conditions for which he might be taking these medications?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.718,2026-05-01T02:55:26.103868+00:00,
medqa_0099,"Is the nipple discharge unilateral or bilateral, and what is its color and consistency (e.g., serous, milky, bloody)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.785,2026-05-01T02:55:28.889858+00:00,
medqa_0099,"Has the patient ever been diagnosed with or treated for any endocrine disorders, particularly involving the pituitary gland or hypothalamus?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.63,2026-05-01T02:55:31.520947+00:00,
medqa_0207,"Can you tell me the HPV type identified on the biopsy, if known?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.567,2026-05-01T02:55:34.089017+00:00,
medqa_0207,"Does the patient desire future fertility, and if so, how strongly?",ALEATORIC,ALEATORIC,gemini,gemini-2.5-flash,1.742,2026-05-01T02:55:36.832927+00:00,
medqa_0207,"Are there any other abnormal findings on the physical exam, such as vulvar lesions or concerning lymphadenopathy?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.791,2026-05-01T02:55:39.624634+00:00,
medqa_0912,"How would you describe the morphology of the individual bumps – are they pustular, papular, or vesicular?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.655,2026-05-01T02:55:42.280629+00:00,
medqa_0912,"Does the patient report any recent travel history, particularly to areas known for sporotrichosis?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.604,2026-05-01T02:55:44.885620+00:00,
medqa_0912,Are there any satellite lesions or evidence of regional lymphadenopathy?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.805,2026-05-01T02:55:47.691488+00:00,
medqa_0423,How long has the patient been experiencing the bloody diarrhea?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.576,2026-05-01T02:55:50.268161+00:00,
medqa_0423,"Does the patient have a history of inflammatory bowel disease (IBD) such as Crohn's disease or ulcerative colitis, or a family history of IBD?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.614,2026-05-01T02:55:52.882886+00:00,
medqa_0423,"Has the patient recently traveled internationally, particularly to areas with poor sanitation, or consumed any unusual foods in the past few days?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.697,2026-05-01T02:55:55.580085+00:00,
medqa_0863,"Can you describe the nature of the abdominal pain – for example, is it localized, diffuse, cramping, or sharp?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.587,2026-05-01T02:55:58.168440+00:00,
medqa_0863,"Is there any history of diabetes, recent trauma, or medication use (including over-the-counter medications or supplements)?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.773,2026-05-01T02:56:00.942159+00:00,
medqa_0863,"Could you please describe the characteristics of the vomitus – for example, color, presence of blood or bile, and approximate volume?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.002,2026-05-01T02:56:03.945321+00:00,
medqa_1198,Can you tell me more about the surgery he had and when it occurred relative to the onset of this severe pain?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.332,2026-05-01T02:56:06.278368+00:00,
medqa_1198,"Has the patient been taking any pain medication since the surgery, and if so, what type, dosage, and how effective has it been in managing his pain?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.627,2026-05-01T02:56:08.906971+00:00,
medqa_1198,"Can you describe the patient's history of pain management, including any previous experiences with opioids or other pain medications, and any history of substance use or misuse, either personally or within his family?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.552,2026-05-01T02:56:11.460257+00:00,
medqa_1216,"Can you describe the mechanism of injury in more detail – specifically, was there significant deceleration or impact to the chest?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.778,2026-05-01T02:56:14.238866+00:00,
medqa_1216,"Was a chest radiograph performed, and if so, were there any findings suggestive of mediastinal widening or pleural effusion?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.702,2026-05-01T02:56:16.941747+00:00,
medqa_1216,"What is the patient's blood pressure and heart rate, and are there any signs of unequal pulses or blood in the urine?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,2.021,2026-05-01T02:56:19.964151+00:00,
medqa_0989,"How long has the diarrhea been occurring, and has there been any blood or mucus in the stool?",EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.787,2026-05-01T02:56:22.752108+00:00,
medqa_0989,Has the patient recently traveled internationally or consumed any unusual foods or water sources?,EPISTEMIC,EPISTEMIC,gemini,gemini-2.5-flash,1.656,2026-05-01T02:56:25.409174+00:00,
